0.0 -5.0 0.0 0
0.5 -5.0 0.0 0
1.0 -5.0 0.0 0
1.5 -5.0 0.0 0
2.0 -5.0 0.0 0
2.5 -5.0 0.0 0
3.0 -5.0 0.0 0
3.5 -5.0 0.0 0
4.0 -5.0 0.0 0
4.5 -5.0 0.0 0
5.0 -5.0 0.0 0
5.5 -5.0 0.0 0
6.0 -5.0 0.0 0
6.5 -5.0 0.0 0
7.0 -5.0 0.0 0
7.5 -5.0 0.0 0
8.0 -5.0 0.0 0
8.5 -5.0 0.0 0
9.0 -5.0 0.0 0
9.5 -5.0 0.0 0
10.0 -5.0 0.0 0
10.5 -5.0 0.0 0
11.0 -5.0 0.0 0
11.5 -5.0 0.0 0
12.0 -5.0 0.0 0
12.5 -5.0 0.0 0
13.0 -5.0 0.0 0
13.5 -5.0 0.0 0
14.0 -5.0 0.0 0
14.5 -5.0 0.0 0
15.0 -5.0 0.0 0
15.5 -5.0 0.0 0
16.0 -5.0 0.0 0
16.5 -5.0 0.0 0
17.0 -5.0 0.0 0
17.5 -5.0 0.0 0
18.0 -5.0 0.0 0
18.5 -5.0 0.0 0
19.0 -5.0 0.0 0
19.5 -5.0 0.0 0
20.0 -5.0 0.0 0
20.5 -5.0 0.0 0
21.0 -5.0 0.0 0
21.5 -5.0 0.0 0
22.0 -5.0 0.0 0
22.5 -5.0 0.0 0
23.0 -5.0 0.0 0
23.5 -5.0 0.0 0
24.0 -5.0 0.0 0
24.5 -5.0 0.0 0
25.0 -5.0 0.0 0
25.5 -5.0 0.0 0
26.0 -5.0 0.0 0
26.5 -5.0 0.0 0
27.0 -5.0 0.0 0
27.5 -5.0 0.0 0
28.0 -5.0 0.0 0
28.5 -5.0 0.0 0
29.0 -5.0 0.0 0
29.5 -5.0 0.0 0
30.0 -5.0 0.0 0
30.5 -5.0 0.0 0
31.0 -5.0 0.0 0
31.5 -5.0 0.0 0
32.0 -5.0 0.0 0
32.5 -5.0 0.0 0
33.0 -5.0 0.0 0
33.5 -5.0 0.0 0
34.0 -5.0 0.0 0
34.5 -5.0 0.0 0
35.0 -5.0 0.0 0
35.5 -5.0 0.0 0
36.0 -5.0 0.0 0
36.5 -5.0 0.0 0
37.0 -5.0 0.0 0
37.5 -5.0 0.0 0
38.0 -5.0 0.0 0
38.5 -5.0 0.0 0
39.0 -5.0 0.0 0
39.5 -5.0 0.0 0
40.0 -5.0 0.0 0
40.5 -5.0 0.0 0
41.0 -5.0 0.0 0
41.5 -5.0 0.0 0
42.0 -5.0 0.0 0
42.5 -5.0 0.0 0
43.0 -5.0 0.0 0
43.5 -5.0 0.0 0
44.0 -5.0 0.0 0
44.5 -5.0 0.0 0
45.0 -5.0 0.0 0
45.5 -5.0 0.0 0
46.0 -5.0 0.0 0
46.5 -5.0 0.0 0
47.0 -5.0 0.0 0
47.5 -5.0 0.0 0
48.0 -5.0 0.0 0
48.5 -5.0 0.0 0
49.0 -5.0 0.0 0
49.5 -5.0 0.0 0
50.0 -5.0 0.0 0
50.5 -5.0 0.0 0
51.0 -5.0 0.0 0
51.5 -5.0 0.0 0
52.0 -5.0 0.0 0
52.5 -5.0 0.0 0
53.0 -5.0 0.0 0
53.5 -5.0 0.0 0
54.0 -5.0 0.0 0
54.5 -5.0 0.0 0
55.0 -5.0 0.0 0
55.5 -5.0 0.0 0
56.0 -5.0 0.0 0
56.5 -5.0 0.0 0
57.0 -5.0 0.0 0
57.5 -5.0 0.0 0
58.0 -5.0 0.0 0
58.5 -5.0 0.0 0
59.0 -5.0 0.0 0
59.5 -5.0 0.0 0
60.0 -5.0 0.0 0
60.5 -5.0 0.0 0
61.0 -5.0 0.0 0
61.5 -5.0 0.0 0
62.0 -5.0 0.0 0
62.5 -5.0 0.0 0
63.0 -5.0 0.0 0
63.5 -5.0 0.0 0
64.0 -5.0 0.0 0
64.5 -5.0 0.0 0
65.0 -5.0 0.0 0
65.5 -5.0 0.0 0
66.0 -5.0 0.0 0
66.5 -5.0 0.0 0
67.0 -5.0 0.0 0
67.5 -5.0 0.0 0
68.0 -5.0 0.0 0
68.5 -5.0 0.0 0
69.0 -5.0 0.0 0
69.5 -5.0 0.0 0
70.0 -5.0 0.0 0
70.5 -5.0 0.0 0
71.0 -5.0 0.0 0
71.5 -5.0 0.0 0
72.0 -5.0 0.0 0
72.5 -5.0 0.0 0
73.0 -5.0 0.0 0
73.5 -5.0 0.0 0
74.0 -5.0 0.0 0
74.5 -5.0 0.0 0
75.0 -5.0 0.0 0
75.5 -5.0 0.0 0
76.0 -5.0 0.0 0
76.5 -5.0 0.0 0
77.0 -5.0 0.0 0
77.5 -5.0 0.0 0
78.0 -5.0 0.0 0
78.5 -5.0 0.0 0
79.0 -5.0 0.0 0
79.5 -5.0 0.0 0
80.0 -5.0 0.0 0
80.5 -5.0 0.0 0
81.0 -5.0 0.0 0
81.5 -5.0 0.0 0
82.0 -5.0 0.0 0
82.5 -5.0 0.0 0
83.0 -5.0 0.0 0
83.5 -5.0 0.0 0
84.0 -5.0 0.0 0
84.5 -5.0 0.0 0
85.0 -5.0 0.0 0
85.5 -5.0 0.0 0
86.0 -5.0 0.0 0
86.5 -5.0 0.0 0
87.0 -5.0 0.0 0
